plaintexts,ciphertexts
97675886,6ee6323cdb5142a7
76674567,62431004c8528836
76879888,7ecb4d8c8f971d74
8556A667,716c3ff771dd1dcd
68676667,a607f10ff110a5ea
96867547,1c3e388201f5fb6a
56986766,ea04d55075257929
A6755988,7810c84f9539a53c
76888866,b10838eda21c59bd
6A876884,9229f686c260e22c
67877769,d3353e6f7ba299a3
9685797A,c2e1812c761c657e
98787678,c9a1fa7bc985e318
48676665,8d04aed32a42ee05
79969657,610b6f30e6039a16
67577588,15a9c2b957657f48
87597564,474ba85d84479407
57988655,6f2087b5de6d4bf9
77889867,fcd349e675d60252
78866747,72ac8fbec339d764
798887A9,51042b7423b795a3
76957657,dc7407f5e58aab18
76475877,567c96ac4536731a
5A4A8676,fd10f01dbe4eb851
879B7679,7c2a159e4c8983ce
66579788,17207659669e0f03
58747786,1e126a1693ae81c
68647388,3cf261247f783487
76877458,29a284e00ffccdf5
8988687A,a8387df5cb6fe7f6
77987754,b8454d421080b2b0
87956749,d4de6e0e3fce7c06
896A6786,b08f5950e7fdf7b5
77669868,c21a0fad487d280e
47862789,ca0d0324981f9dea
47656548,37fa0d08ee25d054
65787956,98e6610ff9d4ed9d
96798578,99e81cf930ca2fe2
87773467,4cb501ee7d446863
77878768,3ad84692b6d53271
8B895755,acc6803e8691974
8A689696,f4d3550a0715d959
86656866,f530f7a6cb28024d
886A6798,b564d0e359a5488c
86767698,91be0d9e9fd153fa
79776777,55f382260c2e225
95696787,15ca45654c4dfe69
66468897,41c963360b6534dd
68858877,d26d06bb90a372ac
64869667,b27c92e3e7d9ab13
87795485,fae27725546b05ba
96576955,26dbcae9258d2b37
866A6788,db8239649a87f502
88A66775,e1ae5aa9a14f21dc
98688798,bfbc091ccd33d95b
76767697,f66163b3df2aa8d9
77855974,20178dc76af6df17
88868872,c40a8feb13669296
67765675,aaf63ae9fa14506c
88897788,deea89331a322736
89479889,39183422460727a2
76779565,569a74748065891e
47788769,655b4edd49e50853
678B876A,4b42aaf4ff5a9565
778A978A,cd16d3d049637524
86968999,34433c8ec4ef85ce
64A65964,458865c3a57efd52
87568789,7a56960204cf8c7d
94676977,3b82458316d2b960
8887767A,58d821c44e1284a
887A495A,19dc40cfb1692fbb
75758569,e379d1a4a1a5301e
87856688,81f8d3e21b2efd9e
78755476,b734a4ea5e3a1331
76757566,8d44e2cbbcb43b4a
57866886,52b1cebbf1a9bdc2
6898688A,b949e2cb2b0ae243
76776879,1ce898a8f2de2f43
68865696,29e4385f72fdcc3a
9845947A,ce1375271cb4f6f
59879686,a60f8021ef6717b4
8A578895,3b45e52076515bfc
9677767B,45691455a624b30b
B8879674,2c4779a4dd7dc622
86988878,9ce5c7ab1c745bb9
7758A876,9687cad7552fe76d
97895675,aab27ef945d91af8
55767677,370d63c0afe33d8b
87765878,615b31bc615c76bb
8A895798,cd8b2e58f2995e4e
87758847,559b35a3517a8fbb
88A96647,f911ca79aba483bf
74885556,f19961e62b0ceeae
67698848,37da4ba25df2b8be
85964455,2715dae66309133d
59979966,c9a3f2aca63acc6f
76786566,633f4acb556328b3
78947695,ac50f3e576d384b8
68686877,8eb52b9c5d52c10a
88788777,b21fc9dac5a30021
98787765,f6ea0fc7d72e88cd
64997986,b1e95b3c3baa23d0
97897766,79629e23466c53a3
7677A778,1ce79f7ff90b7805
87986685,4c7a5269493372f9
87878777,9bee553ff9926c9
68A76786,cd09e38c29cf2ac
78564596,40fcc11d5e826479
57574946,ff3b5b954907a2c3
77868554,c7f0cdb08e2fcb39
56854487,eece691d1d6dda74
868867A6,effa818057f591b9
97678769,19311795e3cce3e9
76689788,ffdaa38dc32a18bc
65758586,e9eb23ee3015f4ba
87777A88,a6c1bcef254ec91e
67989698,c25ea95e260bae9c
57555966,cf46b579bb7d82bb
8988A357,cf9ef7bb53651281
8A865678,e04e0f122407c34d
46788867,46bb69865ab972e6
86586669,f5d92dca98636d0b
47576749,79bbbc59a03b2e94
56476877,b5d6e8677992b91e
78967648,79427ed16b8d0797
6A859788,b4677d0fb01be9c1
66778677,f20566e2ccbae062
85584559,c9f258108d9162
757B9767,19796182f0593bf7
6658689A,2d12f422a0388bbb
67676777,c22e63af506e90dd
9877A756,f18c40ed309c3a99
7876747A,666dfc7043829c26
83569979,c4935295f3205234
A9A86779,d94eccddae02ed1b
78788885,4ef9bc1e679df2b7
66858677,aa5e8c5d55b6fe49
458A7787,9fd5295429f71129
86788576,c63457d91a3fcb1a
87948666,ddae5d7cd3ff74ef
79766648,72e2ce98fb15dbb8
7887A777,6295326b0394304a
96847875,c36a5c062f2f332d
88767779,5cf33c3d3d75643e
57786897,ba3e229ec56aad65
7A775668,219a18fee578082e
67788A58,ebc86ffdbdae9246
77796B76,6797eca258266625
76775955,69625e1b79f3925d
89559766,83bad1ba960070b0
87675775,9e2636afb504ae0a
57755867,293f6774b0266d9c
89885977,d9fe1a2d04841000
66888567,4af2d5364897fa04
88877765,338b333d39a53d6
88A68886,b25dce89313ed5fb
76666866,101aebe81b91dfb8
876678A3,c1640c595cafdf10
95869759,c75a390c14c431ae
79878B9A,a61f18e479e65c39
968A9785,c8bcbb0efc9f9eab
66865887,bcd5387476220ba0
76665687,d6b99579a773072b
89787897,69df073e729efb99
5775A776,b7c8a618288ba4ae
98787655,9ac112055f374215
899B4777,44bdffc971e5b213
59698767,610e052193f7248b
75776877,ac072be79cd68245
68895466,517874b5b208ab5d
67677786,f5d902e093bc69e7
587886A7,75d0c754a9c76338
868967A8,94c2d1b226f8683b
59A7996A,6fba61754fccc0ae
84585777,b86f2912b26d1dc4
78757677,275675137f3bfd24
69777868,288615a056c3b2ca
67459988,35a30b06eab11043
58656894,de619c7d7b000212
685786B7,6d62866aa9fff4a
67899665,b343f1e84085e8db
68778758,6b018cbe2c2b19d5
4967A855,515abb732c5c38c
79558898,7bdb31fa6baf3cdc
68889875,f42aa3931fb31af8
96676776,1c01a77d58d3e45b
A6677689,e38ccdbac5a64e37
857A8787,b660ee7d6e0e83af
57877668,b8bf885b26c0dc72
87978667,4dc28a06f2c2af69
58B78579,308dfbc69b93014d
78497757,a06e60c71b71363f
88486A67,70c1c50add0f40a0
76973897,22beb580544bc34e
65768966,b5f9b9a9d61328dd
6579568A,6551708237b68ccb
77787779,393155ea6e1eecba
66778666,1634587f852695d2
76866675,c4b0236e3af119d5
88966898,ccec54aa22c4d500
86875985,49254af1e0de8087
66A49849,ed9b0d29c357e6b8
55668648,fc1f51f4593a6dbe
69856775,62f1c89164eb9ffa
85597587,11ffbeeaff70cda7
7588A585,db3d4fda75e43d84
74788867,776f5e8a9c111e2c
85878855,4426676454f2e3c9
A7747678,23ac1d93e287abbb
89666777,4dd82abf0ba3dc43
67676787,371cbc3552a42c4a
76697447,8beee23f17ca76ea
65645A78,927bb0dab540fee7
8A5676A7,10fcfa534d5c050
66489867,ae5627382f701cfb
78974797,1ef422b5fc385142
56A65675,b75834f7060b5066
95557775,d00f1bb6d91ed949
B9996749,58cc5c824f4e3731
858787A6,d75444fc509fff96
68848978,511014fad3170f72
6A637788,e607db60f32787aa
65875986,f53a5950eb46ab9
46676497,b9c2650368e437b6
77659997,a5e796d395846c86
79696595,a02894f0342e418e
86777664,b49f170963f05434
87788878,aea43c9e29871852
68966699,bd25ec07cffd83f2
7896A5A6,a641864dd0a80330
54776886,4b4f39233032f12f
98897766,a5ce9573103190b3
B7896886,72f91378a71a96f0
56786565,8a30d0f76028c2bf
89689957,bbcd255eabd5d4e7
8689858A,90e7434c5e6579b0
87A5A866,c760da0fd4fbfbfa
656A888B,49896d32c0031044
66CC7688,cbd4bd86feb7613
67B58888,83a80ead893f2197
67676868,c177ddd595e88749
69763884,58041dde0db4310e
96784747,50d5dcc20927e534
9776A765,dac70f899f332e85
86667996,bedf3da434049dee
7978A789,268e135243e43f1e
4899865A,f513e11aeb8d283f
78498666,802ade3fd3726fd9
68866788,1a2395822244012f
65888765,9e341ab2376c1a44
878A6586,135d5e17cc65b7ed
74659486,f652ea6a7ca1ddd3
79777768,4fda8bafa4c12c4e
87677679,a6e3fce540393961
58979786,531dc7c0ac2fc539
84686795,1a7f593310baf614
98775A87,865dca76b6740021
88428467,5082a353b78f3d4f
78557577,8b35721a49e9721b
55986666,6ba8109d0b11838a
868A8876,8530d84fce181c26
69666785,e1576997546a915
66867777,150d42e219832214
79886789,74474937464f5599
88959867,9f2fe01ae179686c
96656A69,279e9b04e92cf7f9
76A86556,f03609fb4ae6372b
79687684,96daebcdc4e8003a
65757785,763b63a07014d577
88677898,e60b3d3935a1d3dd
56966978,c807639853b9876d
75768789,a1f79ea81b013db9
8757A678,dcc20528d5e45869
76744675,fbda50ce59fab92c
7577A368,b0889eff43be59b0
7676785A,d8310b9efe0d7795
696B8699,5e4998dc8b827a69
96696487,1b6e0576547ea8bb
77766758,8bbe312c5ddecfd3
83968666,9d2f30c1ae1bfb0e
67876997,8e9f26ee7e1db51c
66998888,20167ce8ea948ead
27688648,f334a728c2e2ff67
86858797,3984b82c9cbcda39
887A7A79,cd6a1041234971eb
4798787A,92dcfbd4c88d1b42
675A68A4,90a5759553deda74
98766958,8d6fa064324870c4
78676697,768e39683103f8ff
58886875,e85234ba8e84febe
88987867,3673f35b20509385
75886877,445dee9c11df042d
47776485,d6dd372f8b91dbff
98775657,eb7b1d0f200ace4c
76864766,b21b811e61d69373
69897885,bbb84784888f18ac
97845885,a08aecbb408c5fad
7A75A695,7463b7f3c3cd692f
A7668659,ee6213747e955e63
7586A677,14ad2bdef12f8e8f
88576967,ac709015644771d8
77797587,c3c014033b3b56a8
67654768,d8692e2b818dd4bd
799A7698,bf59ad3cdaeb9291
98668599,dbf9e8d2f33bf20
868776B8,2f97cdab274aa71b
86776664,57ab8c74fad56533
6A76A598,e2d6f55d526bc0b7
97796796,397c66ad3b506fc1
69686865,8909353d08692ae0
96977588,8fa61012d4f76de7
65785867,215cf9b0b656c7a5
98767776,5fe6d21ec8be5e93
66866757,f9d438b0402b77a1
85675B58,b7da5213bb3f0a2e
96967856,4004536ad513313f
86779699,c4f07cb855d539a4
77658857,22ad3308050abcc1
68687668,b060c7f4ed89de6b
98A89756,fc9602b4305e77c2
86A85896,2fc8330c4e94d4ce
93875737,c5fbe770436448cf
68655875,f339fda9048a16d8
87962747,4b1e5f5670fa1513
87468978,f97b06ae233ee5b1
96969867,abc28890c5d55ebf
799B7777,3cbef47208662123
777A4789,e39c16a15a490eab
45798856,7a9f7fae42317ce7
98678757,26d612c51bea5438
7896A79A,c877d71ae1cc0375
77897668,71a3f5f80f907cf6
8A868A69,d2918e7c3a797ac1
85586895,ce127b0ac61ba088
77977847,4ed518024acc0e35
58875758,c05c8296baae384
97776649,5c65db661b4d626b
57873566,b87b7ea67ed1145b
5885A277,264e593a1910db58
76476A76,e05777a657d82d09
58887565,5301d2a30258e0aa
477A6678,69af041915cff63f
A7858866,d89d7ca9a1c80f00
9875A687,db4ffb70ca6731c2
5559A886,461944d10085112e
98558768,f1302b2608eab131
44777887,b64a165750e7c25b
77559693,59a2b6bd22ed634a
77759878,800fefd17eae4167
48859856,b68bbc4a1852690c
87647566,257f3328326d4efc
97599969,5ab9c3cf33ddb975
878A85A7,4c0939f301667b1c
A8757879,d6daaa284864ec6
69788987,762405d6a252f10a
59664696,bd7d338c0176987
94887657,fa7c307ae86e0249
67A87696,390b2453fd7c176d
39788886,6bd8cf3d89476a4f
28485886,194df51f6bedbab0
8789686A,d31080c7d7950623
A6577637,aef7328b01f68f37
85665743,c494949fe9d993e5
85478768,6575faee99a57bcb
56754576,341d8dc31e7668b2
64455585,8ffd155d3a2e47e1
57846746,66e5091365ff5f5a
69748464,eba3297b39db976c
75648976,9222f96842baa2e1
66777476,c1f4496cfcf65a20
57677975,aa8cbf48ebfa62cd
77786876,37853e3a8a1a5797
79878497,f2958eaafe49196b
767A8888,f494d1b41c7d7837
BA777777,e0a93f37ec08f3a7
7867587A,9e931133c30e790c
7A669689,4c2af659445809b
B9798985,398a8b875fe5157f
66577698,b15f55031a0be2bf
85567658,a48d3c65d67adf30
74968367,d2615434efbf2502
78758479,fb41e1c6e6213851
79765876,a9208393763ff47a
67786898,d70f77bb3cf727c
76698588,35d7cebd50955c72
56664886,9d704ccade084d5d
66669599,c05e6e17924f7bf5
77686868,1476aa7a851aca87
66688A67,caadd365e7b5c2db
76766335,8c2e2898722b7af5
45764769,8177290f003bd897
89869657,2ad5e98bc794cf89
7864A577,beb58d28466690d3
68A57895,9efb170a0772ce7b
77468A58,975eab099723f927
37887848,d9344daacd8808ea
A6785758,5ee188d65e7cb096
75695454,f976cd8c23b49929
77737689,1f6da78d0dde07c4
65955876,167ccd00f31270b6
6786AA98,545b1b55c1cc7e50
68A5AB76,ac8f5524b817259b
75767688,d15a806d965ea013
96698697,ea1e632cb8a9586c
58767987,eb8fccdfbd7b8b64
7585895A,4416568be9c29e31
684B6785,215247014a55b508
67657884,89ad7fecb6e6d39
78998778,f1af54cc6a4caec0
78767A88,1293744bc395d6d0
A589B587,56bcf2441958c756
673777C8,6a62bfd8ba0e425e
77565588,c3152b62aac58c40
87567864,df237c9f2ab09910
56687668,4d717d1f0951bf50
58587585,e6a00073daca7f18
78679766,66f533f40bbedd0c
78688785,1d1862ee222d87f4
698A8776,f6c5e79fc41487f6
86857576,a5df66878b8377b8
758A8768,6bdf295447a8cc39
78766869,81a4d3e219f3f68a
65969A95,5223019ed0b32cd0
6778A876,e3e4bd829bf3984f
66466A66,9457da64af6ad1e3
46766467,3a123aeb22b733e2
5A978685,51ce2d3fffe7f46a
77559457,902c5a4b145e25d7
65768777,d412e50d2324ba2f
89686988,73750b87628dd95f
77776599,e8b4c97be3cd6195
76877976,413761cc3942a0a9
67368677,185ba328b970f37e
76665679,607abea574311a04
78696967,11f3136532a8b6cd
A4686787,f2f24de91aaf9563
55776A77,b8a5b50789b79de2
67877855,3038fe95576ca60
66779985,53704f7f04dab450
58969877,293780b7b15380fe
77597678,d473eec3a5a7290e
A566958A,2d5169c70dd52fc9
65888876,4f33cfaa8ff57c30
8667948B,1776047f7125a245
97979866,6e1b53268cb573a
87768688,9391faec62aa5431
A9588598,ce467d5a0a6ff5d6
76767855,9fcd396b3b760064
67777769,25d88eb5c9b8761e
56777686,18e95d93968d02f5
9A667879,32230c7d90643da1
9A788988,fc968d89cf7aad6
77877747,3c4d28a4a008e1e8
48568666,7e62065102a24184
6775876A,5b6e1bad54630fac
87667669,fb8645765940e048
78787883,92f61397c87ca80d
67687779,561be438abac44e6
68775878,89e1ab973ad4ee1
87685A45,64d7349dd73bb60d
69698555,fb5d2a8ae8dd5e3
59587685,13957df8d74d1fec
786A7878,c885894cd7b20a3f
84878567,d53929855353772
84897978,9527e153a4331a3b
68778564,17c0cd2eeee861a
77796868,f7f86f6624f1f1b2
67789755,4e799b21abbc0f27
56856A49,e24a11cba7ba5137
68868567,a2c2d8ffbddc3fbb
77A88777,e19a839ae8fd0cf5
86998675,c253dcda46d6faee
983769B7,83dc5348f6117ae1
58778868,1009c66a7ef996cb
97779956,69d1462c9095c946
79659657,c1982718a82bd9bc
76887688,49877e131980289a
87767779,f7b35f4cdd042530
67777588,be8e5d7aa0f68827
75757558,80760ccd232a0304
86956997,696666f7b04a0b1f
88686697,aff7066c20bdf478
76767684,dd1e60b725187e33
57739766,d3336cf796e877e3
7AA86577,3c56cf51be6a78f5
78897784,ed826c62ebca6869
48878779,2686f4bb04dac863
78588978,882868356ec3daef
76686677,d8c6c0d5f96cbdc4
66679867,3f2ab184e358de58
99776959,99c1d483959fb0d
75767787,8d46897a2af68abe
77A86766,41480f7b21347fab
67868788,ce135d3cb287760b
73782857,e175eb014e83f038
86657866,598430c6b8970412
86876898,b698b204ef969e3a
A7887669,6e8823dc84007460
67A68795,84808e7ea4fabf66
75897875,516f448ed13b2f4e
6A67687A,c5e3be84cdc18f60
6786A646,58012519b9c02b1
58687676,140c2b72a7547e67
97856665,96aaf721dc54994b
B8586799,11848a4b56c3efe8
76875886,5ba6a2b9412036da
65698679,d8bfd455ffd0aa7f
66986488,eed847873b3edf56
88796767,d634960c8f7aa34
45568996,536c9f03bcff067e
8976867C,897062c99b4bb314
79887669,1099df67acccf672
87A48857,d3a9c5654c7d7aa1
778A66B9,6e2a153af7f50aac
97879777,3f1de3663ef54dfd
879898A8,a8107eea31913e94
7675666A,a39e05dc1b766d5a
66695746,ef7e8b433607ab52
96787585,a71f72eb19df275f
65689786,797eaf82bc376fda
77798778,7254acc9705d2be1
77788777,f91f71e9691cf6db
77678777,bb9afb8bf90c6852
96899654,c32c4930ee0f727c
68675734,754a09f9dd4e6be7
86A87777,3a531b7b9350807e
8A669A87,9adde6c86b9c8b20
85975965,5ae4853e49957464
75687847,b03c2d988d027317
99755987,71594a40be4e9c14
77967976,2d3522b094a931a9
87767797,944dedd5768c6700
7A968847,501cc9483657cf77
5A6A5786,5ce56bbce397e407
75589676,32f14be682ff13ed
77899687,5e2005b912a3aee9
668666A5,1af5e117d9e80382
75788788,c9f76d3f465e16c3
67957686,1e17caf5b1e12bc5
87674777,68c30e25e109a3b9
67577578,6a835f950d369d36
78599677,8a33b35d5ab71929
47694954,a6651ef0f70aa07f
79759968,bd17097bca2c4aeb
47669777,2dcea18e417112e5
8677A664,7351693b4983398a
75987877,ba6bbfed1d9951b6
5696A569,63e28f3dd3b9504a
A9689658,61896e8b3593ea47
46877677,987a93910dbf3701
77965687,f9df17823e7c3b47
86558663,f2340084108f89d0
85868867,8d0840d413787567
76746658,904afe96af492496
74857788,e826a98f13f9b02e
68657784,45c86127509afbeb
88575696,a91a245855569591
95487796,b3122b11b75b19d2
67786685,f5d4051edb4f2844
55777678,f6b1b210fd020815
76878676,573dd2c993fab000
7948C968,96f3e911259eb1b6
85766647,9817ae14f5d19926
68566958,52a8dc15cae08a10
88A58758,80100c8fe13e6bec
79577655,38646a9ccb03f97e
57749995,caa536da469a4f05
96577887,d94ec4e5f30582f1
888779B7,48839f83f7d3ca4b
356A6A86,54d69a06b8506267
75797577,4dfee42527d55ccf
67588578,614d305eb9955851
99898775,9691a494af2fa2d0
77679567,cdd9db6683893820
66677698,93f60fb0d4d91050
76968857,f2cfb9e57806bcbc
77676756,554827a412f4edac
59778876,25e9d15632b85592
788A6875,f3c34205182951dd
87887874,8289259d43ad6734
58787877,41a33929e103a579
87689767,6d41eb8fcf635732
97686788,7292fb00fe879413
8A988798,dd4b78fdbdc4ee27
56879887,11f47566d071051c
78768678,e86bde6b2474b2cd
75876748,39b39752107e7904
57489779,2bab6c9074c4f0f2
6B9768A8,fd11439e28c084fe
79765868,f713397bb10e8fae
6568A867,2c063eaa800b50a
88745795,c9f2d461b44b4283
76A56A78,4bd7cbdf99fa1db7
66776688,deeeaf42b0b08a8d
64557639,2a5ba554dedd9c
46969957,8bdca315d41f811
78566997,807c83ea2b3861d7
88889567,2e901fd59ad48e95
97565457,d1d74b241770ddb1
98A56686,5298c6a6a4984367
68668856,4558001ac5f7933e
A6786889,e22b1150fa9d4580
A9988878,334bf70e8e2f0d80
87467786,7930dda5851e3a89
86756676,6e87695cc712f1f
757748A8,9f38fcc61beebdd7
88588798,9f78818648f9cc08
57588758,d1b9a0d1f030ce89
86A79697,8fe3ba6e5f4b7a1e
87678775,5c6f477de5322413
66A88598,66e79625b61a8983
65379748,f1b53f5a878c9046
87789597,6a507efec5946873
57666962,2536518acccd9ed4
576A6755,c791c5e15ee74e8a
64488976,271ca2e915dacaa5
7CA99586,c8df4dbcd3c0242
65769858,ef0785b2f9f231e1
64868684,f5b5d9e8a5e760de
78759865,2be0401c5f786801
57658878,f70de027d5783009
875A5AA7,4a8e2afdaf495137
78695856,1159836a0191959b
87867799,75ccd25e4cb57a50
59867957,cc27dd139dddbe79
78877668,4e3325b087930f4f
4A876798,436c574c475d22ff
6757A583,8059431d156ddb4e
78496A67,4688d1ba204d43f1
496567A7,7ef46900c7939e3c
77175676,560467f2f04be19
8A764969,8d2209362abf86f9
88699767,3c75f67a1bcc733
96898575,1d944d03e84c9185
58577987,6eb3ff8fc0da7b24
66787A87,25f3f910372824dd
68666566,7e3d1685ad8988fa
96795739,63724e3e4f91e488
97587957,fc17e23acd1e717e
7866867A,e43306accfaac587
67767669,2f63cbc498724bfd
78599579,fc751380d00ab137
78995877,a9a810f1f44df4b2
6896A855,9f2774c6a0fea0f5
86768578,c96c252b1709bd6e
738A798B,2609a18e48f719c7
65867866,8c2f710fc224e1fc
97A78775,f15abc8f0ebf9ee
89557866,7e1f364273376742
57998695,1cbeb3b20a25d42b
98587778,93e318495c3852de
698747A5,bae1ca30f4f2ac46
77684786,63f3f1f2a0e79eb9
8766A876,e48c625a4dd8d5e0
67877685,f26c2a7e2c8f02a5
5768A779,92b8f38263ae14d0
55767666,45ddaf3f19bf661c
5B999965,8a741f7fd30d1796
87B77896,91596db5c4c32b60
4794A668,84f705317bcc93cd
97497A66,3087777c993757dc
86778787,907b416d19420a55
87A57A59,403adec7577745ea
67974666,b9b7d1a9603fcb6d
6879A776,b2a822bf208c3722
75986687,9da5976b9ce4fb38
57766667,ca39dc07c94f3e9a
68556669,5f5abf7e76248ebe
87556788,eff19268790123f3
77878788,7d90ea26c879ae78
87689746,c91390bbab8d0d47
B6876754,436c7283baa88b58
57678579,cf3dfc0221874fe1
777A9798,e05a6c37d9ef978e
65497A98,7eee0f950654075f
46557768,b0bfe60ec2dce909
5676845A,a83a10057b949eb1
A8787576,83a5d352b5d4521f
7A879899,43e4338d55bf0c65
94678794,1286e340971d4018
88879487,23fe200a6e2ebdf6
76674688,35ee3f43502bd84b
53954897,15579225107083f9
8A648696,ffe7ee44884a2bc1
79766785,8761c437d69a1e05
68987A78,6ea1c5bb5451e537
77557986,382854bbc0596f35
6B958765,463c1d157ca055fb
87976784,9b02d88eadc24f24
676A8668,87159c3f27c899eb
74779A86,a2bcc84cdb6040e0
8867A886,a63a41675ce29808
73775577,2cf10a32b64fdad0
5A987698,9fe5b9b249be453d
89695A76,4f67a752f4a8a29e
59774679,77a2302d825914a8
98B86988,d16eb3cea4f6dab4
76685879,8c469b1f7fd006c3
95879A5A,426bfdb2e977d399
87957875,8a020ba9dce7949d
76858886,b30c3e04f57cf449
8B866969,8e74d296b93ce824
A7554875,5a98eebfc551d83b
76A77887,a4c86a626ca6b4cd
77658747,995b5284cda3d253
77466667,d04b6a360cf827c1
65685A64,aaf1eaa0f02c2f2f
88568877,efd21d77d06d84f3
98666866,a2855dd285d762b
B7666676,9cf1e17b000737ce
76848A56,c1b7e34fbfb6a693
7576A575,b4215ccc8dbf5e45
74687786,659914998ebc3313
87A98858,42ca1120cb08313c
65896985,5010bd4246b1cbba
87888594,8a90a4cbf918d1a7
99755877,2726a416382d1e9
7965768A,487eb974e3634863
6658899A,3522592e9026c39b
86485758,db0ee044a90d7c8b
99866868,97db42e352b9b8ed
6874877A,be54dcff5dd2aa49
66868677,4329e05c144f1d2a
75697786,213cf2456870caac
8598A846,6ca553cb691b4eaa
4856A678,28c88be8e7e45887
78748878,27c29956ab465787
677A6678,4cf6d03479a0f2a1
66884778,56f0f413a767182c
5A56C778,bdf626be051bb9fc
88575888,50b4ebc1555911e6
76775A67,c24c528f096226da
57978679,c822c09e6f2a4c70
896A6877,cc41130807b0e644
89977756,34c92f123b7ae3a2
68748697,269d85a277390a79
77996879,820b3f10d8abd54f
86795678,68c2ee630ef2b379
97987845,dc9be1079a863863
95A7B8A7,58f4085cfc2d0e7c
58967868,b80ff32e485b66e9
69788967,772c265cf47678c8
75668746,53c26981960b3216
75857775,d409ec7b85a38c07
86787678,9fbe0d99e1c71f74
68657985,db713008c213ce83
C8A98799,2a2f47a85e7b77
74B8767B,1f62595d1198e1e3
97776687,c506250a73606cf7
7678AA84,641b3c2309cd3b5f
68A68575,617b942f21871729
85996845,f7fdfba89c48e9e1
76567857,bd704e0f0d886962
68879585,16b8d07d3254a502
79896867,41aa52e18354dab0
97B77878,809ff2f290a3ce12
66886674,fbfbb49fb7c05c99
775A8875,a063b49e0f18544f
5A777875,30b3fbfaade4a94
78799966,ef984b661f9c66e
75579657,88de0c6bf0dfb3e1
86765787,e34aef2fbab8203e
66957677,b99a9326b12dad68
78668778,ca2d6e03483689fc
57687697,64fc108eb0ab1192
67589778,96f5dd8d55fe3f87
85869775,444264c3d8950846
76787676,5180210ef732e3fd
57859797,ada1dcf1f898e646
745A8955,6f56dc11e2b013f3
8968766A,88de94f6a4fc1525
96798A96,b081d8952a833670
67655667,8f316d9a42c0bb8e
87A76386,2548bc80826dd16
66778A89,a3bf8bf9a5420be3
58666696,2ac89542444d6c83
78866887,8ad185ac99f2fdde
8758A577,1aabc06fd1f9ae08
55787875,b9ef27ebb720f14d
8A767A89,63156d5968702352
78886588,caaf5c43ad5b92ca
77739688,ca5c6970332e679e
8A885776,ea9d47e3c2a6201
76675666,ae9937b85dcb849f
8589A7A5,76e264a423f9fc1b
76687A84,26bb08b7655149c8
88778758,763753f9e1cc1c39
78568965,e7415d90f08594d4
9777956A,85ba69e8a38948d2
78757956,3cbdadf1a362a56a
49587727,6d30c53223f99512
684777A6,f4d0bfa29f4b12e0
85657577,30301bfd572f9df4
26687987,5dc514186c318253
94767778,bbbdf2e615504808
56965668,f3ad2d0be5161b02
8374786A,bf50da71fb1e3b1e
77597888,909a947fa995dd34
57786568,5d0217fc23aba01
97659778,e205120156d46e66
75775675,dc36c19846b9f9ac
665768A4,4dda1c74b58007cd
58964879,902a210bca4a882
8856789A,74c9aceaf371d73
88688679,663a43aa0b6a2ace
37687978,f4f920d373015639
67667798,c7c980d82064c802
68766798,b11f8b7a35a5fd75
A7684657,fc78efb020b48743
66775688,dd98cdf8093701fd
95B78687,d112da441a0c38c
95979866,97053d332c8a7ee3
57688779,521301521e3f5b64
66756677,736ad318cc6b5bbf
B76788B7,e4bf1351b0d6bfb
49756988,20490cf9c7544175
76747784,1d98eb066f3ab794
58557768,2b46c1842b9beaef
67799777,beca3be112241dad
78558866,9bd545c4572c9951
7A788956,a413b83634320939
66985695,6471f14b9a2bb731
95685687,6b37128f1ce1a3d3
876854A5,3c7132c54e88c981
59597766,d0ac849834b880b
77778A78,965fea66fc2ee3d9
76986874,d0448532bbc32161
98786785,3becb8f2877858f4
5AA66987,f93d6466b562d5ad
4666694B,bc3e39923df333c4
A889AA58,b1f77ef4f3f372f7
66684489,d138d5e9afe721db
94776658,c11730ed01eb0118
59974595,be3dd59ca21d6ff5
77888988,b1215ff1046fdd8a
66865884,1bcf095b4a3af188
85688569,6b7471cbd571140a
64845557,d29ed3b0b9fa868b
75678537,b4a072fd8465d0db
89545779,221033bf75b2bacd
74766465,52628bd11f2b24a6
5688577A,84bbba5d2fed07a2
55768967,22bc91dceaf406b3
9978A997,6f23be494fec3416
88A66497,fc54c6dae33e659e
68858768,4f042af1ef6061a4
767A7987,9c2351ccbc02c0a4
55666878,e8d72d57eb1f6cb2
A7676564,5d795f62179f987
89588998,fd3d7b775e9b7a6d
76655876,fb953c55d9fe00ba
76657578,fe1d051b71d4b9e5
6779576A,f13ef8866d9c3135
45767778,5c2a54aa9ce77c8c
67796596,c515685bfd5bd223
87678A74,2fb7e885b5d53d88
74789674,b5d8c68fd6339026
88695666,d875224f316e26df
89754686,96042c7330246e7d
9886774A,5b0674182d7b7a6c
88948A96,aef04c7637d62412
68569695,4fc0cbe72b0351bc
6A658487,d294d76b5a909789
97679487,401a32a501e08c6a
67756589,18836bcf0b1b4e77
79796987,6ea9751c1db5407a
49584886,668053e8bbe5ea23
97887686,a11a1e8a99958945
75877847,cf68869e785e4d85
75956767,a81550b443b3d5cc
97957679,d36490a6d0a6b832
67667776,39debc34c270f6b0
34597883,350e726e8d0adc9b
83766887,8b8c624d1b3e0e72
