faulty Plaintext,faulty Ciphertext
69588769,1101f18c1bb4d64f
75478889,13792accf1196a0a
78766865,d4ad71311d73253b
79766688,25e779623a552c61
9977868A,3d23347651fde14b
97485868,f23a639253e05e
68684A66,e153fab258fb955f
7776A5A7,f9cf1b8a7a133672
77968565,d6c8dfc74901c6e9
67996774,aabf4e7835f2871a
65A63799,ac965c844405138b
67455787,a1c54b937cd16ec8
675A6787,5b185783b2f1c767
875A5559,396c4f1f83f16dee
77696697,448855344b22d761
78667266,9268d6b74247904e
78576896,dc6f6ac3be39b3f0
89875877,80d0b7c97de6211c
7696AB86,353c51819e42b3a7
A759B677,f8a743b28128ba93
766A747A,a370292ad01058a3
54947557,319244e35fdb0f14
79688876,2d0949fe706c763c
69AA6856,61265a10ba8eed4e
57587677,b2e5b5438a256091
9B455AA9,52563d545db5056e
97767856,c56d18c323ce7745
A7656A75,1e77a39713815a71
7658A98A,c9ae1d9a0733941a
765669B9,6fffd880ca0a2507
98959368,beb886021e093d5d
B6548497,733cf12b9b6d74b
69595966,6180dcbaeb54617f
78587589,c1a9e21891f67e2d
55859774,6181f52440ffa9e9
65787678,abf9cc4b55faed59
56878779,ecb23bdccd5b5d66
67686967,c011875167f54fa
88756997,b7548ae5ccde751c
698986A9,39a32701f1e2fe4c
7A977676,fbbdfccc54b42fd8
79799587,a085d0a39140c22f
78775779,d546d0b8cd0ec283
77778985,ca923e318936cd5a
66675989,f4dea6238b24e976
689A7657,a38391ad655194cc
66969774,ef0af6a58ec0cbc6
79A88878,16dceb1fa4d48d28
87977666,1fce4e27134a4697
57538467,ea7f8bc8bc7a1b87
67755785,ace978192744c3b2
48678888,213bd2499bd43934
57685726,2745d4f72b4b236
A4A6697A,911f58241e841e2c
46858665,cd6b671a111bd792
98894849,e4d2c4200490fdf
488675A8,a4684fd28ce5c386
57849887,40c68faaa88de5fa
87566675,722559531de53ad
A8867769,5ec399362e26150c
886A7967,4204123c1fa32205
69689786,9192729dcc734fb6
97695977,228e2acf775b9b1
A6956678,5d942f3abbdf486a
86698759,bf1ffd02d4308b52
66478688,8cad68c9ac971542
56587778,111e918d08797850
46574669,207926f5487f4b9f
A7697A78,5ce50dc4d4fc6fc1
8B645665,8b240bed486db0b1
76767645,7a160f4e56a02115
58897756,1bb0098b5d20d7fa
77956769,e3ff1d342ebd72dd
97799789,53a2670345f228e2
78765676,f769da0f2d440f59
95678857,7643a36a17d70db7
57787887,4fe62b08cb7d4a65
AC7767A9,2c40e5f5fa33967b
B9686587,92afacd88ad12382
78786668,e67455e4f6266577
87457679,e30115ffee2293c3
77666989,5ebc73a17accfa78
97785968,2108378dbf4c620a
66778767,3850d45ea3726fd5
67656766,d7d95822ffac2da8
79879955,2f956f31354fb751
65887585,996501845d3f5d3e
76689987,e8e7bba289427bec
65776668,818acfb965fb7613
87679679,22c81e17c20df51c
76597696,10abdb8c08e6a9f1
68799676,453586ebaf2b2f01
78678655,f57d4aa29f461d2e
67787974,41626f05548f1db0
76766677,69c21f66489070ca
657968A8,67ec6578d9974160
76766659,e94a3699b6012d4
46786867,8f61d0fff906079
49777686,39985559fb81ea4b
55A79555,d29f82ac4cffe621
69676876,9cd9f8c50828fc6d
67478785,e773211fa67f4ba7
6A967895,461b72451bc43728
67953859,bdfec30a5d46958d
66768459,e0c4474f77284035
56655799,79b9fd99bc49c01a
68778878,7f4d6e5bba08ac73
55946565,ba16d7d2b6059a6b
96677694,58c649e0164589d2
68767798,5297246211e67d7a
84776497,5e49dcdc1a57b213
79767867,256f1192d4ec28c0
74467698,facbb067355c104d
6887A987,8af8669951b84961
77868776,1df8a530f7b54be2
497A4787,d47b1db57c136575
68777779,c131278671d7dc39
96656789,4b14b61620543298
6779AC75,1aa176ff17a83d70
77777B67,3209eb4a4e25b8c1
B6578666,da84cd71d372583b
66468677,c34914f1a934db8
67757868,ef60de8f8b5e1e6a
7886977A,2c2cf0dcf73fa1d2
A5695678,d250b60ecf1e530a
6677A7A6,29fd85dde862c876
796A7876,48a8eabfff0e5cf5
8387A467,37ec314f58c565eb
77849895,4f1cdd4d68dbab00
7A878787,b0f58276002a44b
76976676,d8dbfcd2a4a2ae86
65688698,17cde9b547cd9938
7A868887,23642ede3e341751
56487898,269b1e8ecbbc9c23
68687A85,97b1094257ec2b27
89669958,5d01519d71229258
58768788,4647335b7f05e358
89688A79,c7bc103f498c228a
854AA764,bc493d9f51f745c3
78577876,7950494d7710e243
65889776,139773c74cbc9485
84746745,9b46b7db77c47678
56767878,45b715ca09774e05
77B77A76,62f05557a00bdcc9
75479996,ef65595640e02a7d
76569788,eb1127016b879722
7A788678,efef5d8631c36a51
97587767,af567569af7f86c5
466557A8,c12341c9e611e659
78676857,8f384a2cf6630548
6A646789,9a5a83536a8961e4
58877667,9d802ee72d4b5942
8867758A,cdfe4bf7a528d86e
87467788,2029fcfb8e07052d
86766969,4a9ab0d71eeec2e8
78978756,d9f5f8275243ade9
98787878,4dddc9216dc9232a
87876777,9472cc01aa866057
6867669A,d60f45912c2a0482
59767665,ea3213d07612248f
96867785,f5cdd98b2cb87fc1
88679857,9b7b9b9d77e9146a
9968A776,b501b870a5a7e22d
46876664,567595c9ba01df7
74889585,aedcdc58755b2579
65757977,7f820aca0ecf17e9
86885687,7f802ee25f2a7591
787A5689,4b897b185f5ca0a3
68584769,bf0b817b82595a3e
47696785,12c04a77452df996
47887786,c58c5a01f47bd33b
57778748,99a9300a4bea66d
67867777,c9fc4ea3037af8c2
88888745,efdddd8fd9b91053
65776787,eeeee335b776f547
86877765,137100e3b26f4cbc
97676568,afac8236791f55d3
56678696,c0001063d85cb361
84779799,45205cf4bef2764
86558968,c2276cca7344590f
67676578,521bc992e2aed6c1
67767779,64dfae9d6f97a50e
56765977,e96fa3c91c11177b
94788668,4373955f63a4006
72656386,84ffcfce4500a023
A7695466,404952b11458d975
8957687A,6e2fd71cad9d9bc4
87879677,ac878987ddd54961
7AA86A86,b1248fc94fe9d302
6A848988,b2b5919d95bea1e2
59476976,605be47ca1d2a89f
76876686,da5d6169361c736d
66459766,51a091878cbef68c
75796776,6c54fe8bd7af6822
79678778,aaa62d6cf45251d7
68688658,95e6a2452bd88a73
96655576,39d0d1737409f561
87647977,95466dc897ff7892
A8683878,61c7006f31a9dfca
86759777,a919ce9ac05aed38
8896A679,732c67bffc471c21
78678785,33a1148e8024f23e
96778886,714debf0c86b729a
88896679,1efcd2987e529e10
76569447,3517512e004a6291
6B876796,6b0977e9578a60c0
67797577,714e64bc4b4cbbb6
B7688655,c9315b1323d7ea27
64877998,b500648c04c10a5c
75688766,a2db7627b6800b51
85946678,7464f96ed4118d48
77898886,1a44b59c6bc7df68
87578867,714e3633c2576873
55777696,a7c9cde9f1c782ff
98777594,fce7003311966deb
7968679A,7aeb3e1e10c28a57
46568685,e93453c1fdfc08b5
96587846,f68fa109b0d5be27
68565675,fe5ede7775917b42
6796668B,23c7b8da71a5582a
87566799,518ff8353b5c684f
99A65776,f86f894f2b3953eb
77585779,48d9e3b348340cfd
68898559,9e2e06e71fb9efac
87867587,7a718d34b8367073
67879876,2bc0cae536253870
86579976,43c62f23739fe71a
58676574,bd52611b30613288
85566995,baac28a8d8eb92b2
897A4567,7b2aefb7529beeb7
66676577,bdcedc848b56ee59
88859768,fb6064088e00e63d
65568788,605328cf1e84cd3f
68677477,d003d9c905e2fd0d
97968678,764eade1bf7a18d0
68A966A7,fee861b0d5542c19
47A783A7,1bc391e133cde9f0
78688578,45831b8941614aba
68786966,a6952bf75c32b0b4
98656655,929ca25f3e801370
67889658,36b858a283a86372
76676949,790de9b18f3e6f37
73568667,ef73eb12a5880d5a
88897685,c4620e87ab045f23
75787778,aad1ba99225e132a
95A55696,abccd61cf554e8cb
47777759,3a2cefe2b17d3bce
85695656,74023121ad22fa63
64795798,efe1088442288af2
55658787,69ebcadcd05e8af5
75888996,291b93d67c9c46b5
A5668486,9a5cf6aa55b72818
86678867,e70197825843b347
86688774,b8f2d3403badec78
86856A96,61212b8d17444bfa
87C7778A,21e5f91b59507836
95794877,d6e65a0328bdf486
79579747,cf21b5e7977852fc
58888779,b3f4ea5374b93160
57695568,77f50481a32a98f6
65965769,f4e69ec8cc1fe8e1
79978675,f9e686517bbd138e
87766676,485cd959d00f6bda
B64679A6,260cfc66c4340c5a
77489695,4b83a96016a6e8e8
677B6696,38b6eb7c9471b5d3
879A8467,abf3e139ae826e19
87767978,7ad1c9d775547714
58699A69,c2f8226d98c670ac
66957676,e70931cdac4179fb
64788856,11dddef304af8ee6
68968988,517f402781afa556
85687465,23c4982ccc5121f1
577886A8,2f5774c1536ad93b
86667697,19510d81221f397c
68697757,eec6984038e2aa70
78576776,770711895b884fd7
765567B8,2778ea85270250e2
6968787A,748ea5323eefa47
8887596A,d15066f503829688
A77898A6,f1a9e6c8bf0a00fd
79759659,2438aca4aaf36f11
77787779,393155ea6e1ee6b8
795B8586,578ed457e50b999a
89566967,47f5d5cf460a3dc2
76987654,2b7c731c1269dd29
79898377,c4f7c33084e1a318
5A696888,e4ad2c141ca3cae9
58776778,2ede6087640b9531
A7773966,9bbbda861e86a1cd
77695567,41ce86470647f928
55689896,dd8a232d52bd6bbb
97765777,486123db149207ed
68898794,bcf753921ea094d7
95869768,4c8da86343dda76
87867768,12f02ecbe66fba2
87896687,fc6369871703a0b0
878878A8,424474301c6062df
87478586,14fa9c51a255565
77788665,bc271a19e15baac6
98899A98,34db0c85d1fa3605
69658797,ed60801981529f36
68677867,a64d77db06a1dda1
55867899,9eb6774609e28d4
85888699,57d296b8f196733b
89725A76,b7fe9187640b9f38
978A6957,5b158c3fc18f7532
4A687867,846bb9d536226f6b
86978635,8206123d115df93f
74688965,6f91478d865b8bfd
54886867,ff6644b5ab86943d
88887666,6c6ff0aa2d69f7ed
67855643,59c162d7f96abd7b
97698666,30624a77891ac38f
8856A788,4897a70c4388a49b
887795B8,7ef66d5a206e6fad
68635779,6e0685ab87db9481
69858978,babb5a85951d65d2
74659A88,fadf0771bee8a1b5
88678847,6fca4bcba9dc0f32
65788786,93c1af806219c382
8556A557,37f939f9b65bcbf8
88789666,3bd2ee6b1b8cc3ea
95378667,3409860cc9a2bfa5
46776A78,1c89fef6f08f8a40
67698866,965934bed6e8f9a1
75855878,6795f4cabb667555
64887687,7cfabf383a48f1e9
76666758,1e65ad1433d341df
47688664,79216d7ff1b2f42a
69987878,8763129aade64666
78856865,59ccb47e894b5823
94777766,25e61f8f477ef985
7866774A,a09d753ea7967c29
75966777,36350db1297cd61c
67865867,2e3ab633c9707821
5767A547,adf83b9a3ea0c17e
87498688,79e186bb2a88bb13
89757987,e1f91875e50d768b
99596679,a2505db12f3faf9e
58878666,b4a681f3e4265c99
56695666,45ec48582bd76708
99885778,41f2f28d2aabe1da
73568A76,152f368b09956140
A7888748,5e04a2c2df105bf6
58658A68,302109f1e7820fde
25B79766,7a2e0fa09ef45968
78496968,f1de4ac1a6d684f6
85596866,8c20bf819c31bf7f
4A867575,a6e557e949318430
95688666,1ca889a4cd5d869b
75785478,8d5af89868a17237
A8677656,3938eae857ed13d1
77976569,51c44c28df0f75d5
67659858,98ab8acf1fa67f3c
67776676,cb65a7dc386ccc38
7A6848A4,352d501b604be966
57477A67,1ca6313cd1984f8f
86685675,9c0c62435e73d646
59876768,ac623a96da1e0f8c
6A365899,3f7cad61ffb5a09e
78698887,4b213a1e3b4cea70
74967785,403aea528720cdb2
69998775,e67e03463d867bb1
47566558,73b829bbc949e10c
877676A8,f5f2d8330cc79da
74468886,ac4fa12b7afd0163
8B687778,52e676ea05675fdf
45766849,3ffe4f050c46b5dd
57A76769,4274d18fbcd4b67b
76644679,9de8f3f09b05cc52
66998676,1571e50569724ab6
78848687,57369dce9bdb632a
87788669,d3171329c23da74
8A685776,6c0ff7ee875aaae1
8965875A,e2a0b46d7ba7c3bc
96976889,dbd91974b886802e
A9777766,3cc4412d804c4b3a
78759864,5b34b80b99fae523
96776877,6562157e8ae343ea
78568669,1373874806f031ab
67965685,d397146fd4d7f57a
57867789,f3238c587768a70e
59767558,29ae5a42d32597ea
69985786,6eac2ca2d57a1e80
76778795,eca3944f4ae3d7ab
75586677,2cb9e58826ecd1af
8A999675,a986095915424a12
877785A7,965b42fedf76793e
A66A8788,b0896f00164237b0
76665859,42dc64aecdcac3cb
68797675,f192c332bcf48927
7594A656,ec45fb9ea094e1bd
79876896,b1cad1a1f29f7767
58567788,6cebd196c93c1d99
86897677,bd05d08242487805
96558986,1ec88df66ab2227e
568897A6,c9bcb5aad1d88342
86676776,a2d9e79ef290fa2a
99855858,50b215a4061cdc68
69777697,4374da78544a3e42
55676A76,70215403655ebe6b
97787764,3147753bb13288be
66879765,2369fd2a8400904
7488B887,662aa71209a558d3
976778A4,b434232df7c4a170
56889977,989e5d30cbc5f6c1
A9886767,84bedffc7b5159d
55688A88,32761ada029ab53b
68466886,a83bc3b1e41e7a15
68746898,9815c6c5273b496a
9A965559,3635ac0f2467b0c9
75656596,be4b8acb7bfc8303
68676579,58e562b8f3d2c49a
88785875,d58b1aad706b61f8
66748797,cd911bd77886dda9
88848788,632c86c36f546241
95967967,236e1df3ea6f726b
9A867877,843fbd25184efcaa
97694588,4092d6e1840faedd
76675767,2b23e576b2fbd08c
84467566,a99d6e12207d9f38
67878888,812eb58da33cd2f2
86978768,2cc3705a891630a8
B57778A7,7d43894080f78deb
57977367,f06fdcc4ab35d0ae
79B98554,84854f44ee619831
7758A777,f6a57ea01163918d
65659656,c190835c9f652dca
78584877,ee035f2ea8393783
88887878,fdca1dae40a08a6c
47566669,c5bb98b9dab44622
86769494,f0b8a9a7c7910e79
67876547,ca00fe9d664257be
59648795,41611c4bc6f975ca
47C76798,2276d99adcf00a20
66497748,8fe74e3c8a7823b7
75984686,b0cd913570afe860
69896888,a8bac49c4123948e
76966889,ed106301025109fa
7748656A,3a831328080408db
55975477,a84c03fe3741141a
56A9A745,1afe841540f6be03
6689687A,556def9fcafb2868
86968877,492e617c3b3c5432
65678779,d8bebd9a99fb6bbe
98858676,8a3fe75e10e3b1e2
75887766,2ec0e1a78cc5d44b
86A58667,fcc95cdba60e27fc
86769979,4179fa4a5194f2c0
A7778768,fd0a87f399957316
86788867,82a22a4b9cf9f146
6898A967,5b4184048b64c7fd
98887758,91c3f094a0f37999
87889769,3f5b5816772e1c69
86779859,c81bebc5a56adb1e
9967A569,137ef5f6f29b1a61
588767A7,33252c48baa08d34
89585765,ccdc15b53d0a37b0
49756997,e943a1252becdebc
76868667,d52e653065b5ca32
5A768758,246acda1099bf998
6878A746,93ee938575dc7bd
58886585,598ccb6de87393ac
59969748,e3102a947421ef54
A8857977,e1094d6c09cca8a6
68587687,3afa333ac434d81a
79575666,8ded4e8d2e692be9
87788777,596e7eed189097f3
74552377,c3e8131b28b680e8
5AA65868,e12236919c6325a4
856A5686,c815e4aacf332ec6
77698888,ffa3109bcdc8d32
95864956,24ccb1521a7b48f0
47585656,9288060e08e45683
976766A4,bc0e0a98ad73f221
75878886,7ba1c19e20ccb930
77748487,ada5fe1995214c12
57968747,a160f12b60db84b0
995679A8,36e5f275a5494636
75689995,be6ef0809afc3754
58585768,427488a309affee5
78768587,e31b87fb31e6e17a
47778757,1302b77909ce79d0
A69797A4,d992a03c1c8bc74c
87779A88,e55c2ec0744cc8d
757A764B,6c204489f41f0c2f
7677A565,702a4fb82b5be49a
97767666,ffcb74ab39fd486d
47596469,8b39bdea78ead565
6C7748A7,8961a34b75178340
78886878,ff525e5e1b6d0458
58764866,286a39c8114e5c75
7A735789,77591657135adb89
86766576,a72aa1545244bf2e
598B94A7,50c63fce5c8a3a
6B777888,bb4121be2bbaee99
96688565,1f9392535eabfab4
88576747,7ee66f013f308bdc
88979986,a8b613fab30a626
87699559,60bdd1fec589071
6766A887,765d53797bd724f3
46879738,864da69770c3da00
95A5A5A7,aa2c42afcc381dbd
79597796,6251a86c7caaffdc
76587664,152e9a8c3345576
69788976,7b494166dc2e5939
78678787,72e0595e468b5695
77886786,4c7e23878ea67166
89689778,85d294619b2a9ef7
76789649,e7138f9e5f39062e
8796A686,91b07a593d1bd5c5
48859757,f102bb634ab3ac84
77A85878,9fe35b15c3190616
66876648,b7f923621da2e7c9
88997885,c95bd377e440934f
88567764,75cdf2461b7256e7
58967756,bf9ef396f0c09c11
98867696,bd959dd2bc6b37b0
98787787,822ccee5943e81a6
644697A7,72454ddc99d352b3
88769987,6f011b624d39a9c8
4766678B,db92bc8e550a6f54
76575677,7f58ec11b7b0c510
76697676,913c12f959edca34
676767B7,f12b8d48ddb5c710
95588475,9c41547b9d5e33f2
76768697,1a68e90e75015fac
78765B87,a2bf8f4e593f0ac3
78787879,d92211c63c81464b
8778A979,843f550f206510d
87837778,709e7d4d6cfed16b
68885595,132a4a28ea47fb04
75878696,1b857a59b05565ef
55758A76,785c8cb07741e139
56888788,2da49226f2b2c4d0
A7796687,ea57cfa04780c865
55676857,8a70374153b1b78a
75679755,5fbbe46926ac103
A586A666,73800a6bb5a9d4cd
66769779,1a46f6d07e5e78d0
89697766,c02ef7ffa87dff77
57879889,95563a744ff968bd
55976684,4b1152102b918262
66796859,c5831eb3af5fd902
58688778,676cc536a88c2f0b
988A6777,c5c253a0b25ec5b8
78885367,76e7be6f23c7c1e7
68469777,d1fc4c12e17604a9
39986856,88afc0730b4d2463
76887A77,2ecaee0c3402d1ea
68557866,2729daa7add9881
79488658,557e2a0d16acd641
66637754,b620c48e8573a41f
77A86965,99aa5e71e74dd79c
895AA796,f3abe08895a8c786
86669936,15579ffd4dffe4c9
77768578,e55d9fe76458b328
79967587,220d6777fe9a9395
66587887,b10f76b32d15ee89
97657777,5298fce268523456
8A7667A8,3328e725cb1e9b7a
88976686,6baaa8d62365237a
6968A868,6265d4f89eada7ad
8B584887,a413ad670dc7e5f4
89665769,f065c488dc5b002e
6758997A,fc45f6e16fca276d
57886A77,61f925bb5c0d811d
88775746,529bb1f35f807279
9769865A,94e6ad49fc5f73f4
68985666,655f2c36aab85bee
77786877,863f85cd18167a2c
7676C776,e5589a1e29d631ec
67977668,71e6ac5ef4288f63
73887977,f539e41dea970f45
55974777,c74e9c90ddc9d69a
43678757,20d92ab8f0c43ee1
6A878CA7,5812312456b75c11
57455886,edb5b6e70e755e16
78759766,f1f1c52c33c49f5
8A94876B,c48f133e6d9ac122
6986A865,ec22be94e8a1712d
46775586,b35e79b4d7e96514
996857A7,a32f63e07694dae8
86987887,14a51845632456c8
77787776,1c74f431b9c3bd65
685A8988,831150130b43d93b
79847786,71d53fc075bf026
84745868,4e1edd0ecc0ffdfe
87798959,83c9e96dd4b71216
68556886,a020a7b252e570e0
69666677,7f64e7aac7e00c33
73589677,5e88c30b2f357428
68675697,1e728eb56549eb30
67686767,50dece3eeeca20a6
87666656,114104cc12818ecf
69846898,995a22b1175b124e
6B857777,fea55195f355e20a
7865A646,a1caeaa085203f64
78685688,125fcd1bddc0dec3
869587B6,45fd71962d3cfb41
96788777,8ccf3357119805c7
77588797,215d616c1d498c24
86569598,e1d5975cfd6a626
85898658,4312363515e450ff
55758888,cb2b7d573b41cfe0
797A5764,379d31c20390cc57
98796866,8c68b07d576fabc6
83A678A8,3e48e9659e179e56
69367887,789a37efab30f603
999877A8,c63efd41c8174c9c
58489678,1f482168d278e11c
7868698A,ac5fb37640d62b14
76667886,5352eb6024f0dbc3
77557878,8c912382e3402efa
76666686,faa60cbdfa62951c
76888578,97aa59d8639b4ce9
67776969,bec4615f55c3006b
77978698,8c49b4ab23993002
77955865,cb43f3b720727468
87665785,45e8bf7bfa289c59
66756778,3b0697a75d37cb30
755479A7,c09a394d4b34aaae
A7788468,572f603e82827b66
855876A6,91bffcf549574ea8
76979657,8451d6c357b06cc4
74648869,7cadb592ec538ac5
A766A775,32996d13b8ee1236
86559769,e6427db1878e9edc
97466869,9aa111c0bcac967c
7A778788,3c310cd464f7096a
85965467,69852bd8cd0a46ec
65577377,63742e01c1e1118b
57555777,c7a776282e85aa79
68788778,4de426a66acdb0c
59886886,6a5d90eea2aa6564
66956647,c9ec2915db8c717
76678755,59692f118faf27f6
7789A576,84a2d40d38232eda
68779589,67d3c5f6bc593e27
86786699,10c02d9aeb71dd01
87564B97,363f53744c73183c
8767966A,9044989b16e6cbe2
B6787A68,421aa00df98cc25b
77968666,39daa62bad06694f
77776859,d723b02c235b5ea1
77B48687,e100b2f03c7617e6
666A6878,d1db6400d6b8397a
766A3768,1119ad44470dae61
76744858,f302d35af27678af
76678769,49ed9c60072e6cc9
7AA9A6B6,6336dae95ab09a41
87698865,10306c0232cec765
857A4684,d7b7c27481b50cde
8A558975,efb86c27db505a79
47777856,74ba7d7287128ec
7A656676,7ca2aac1584dbbce
66686559,ed66b9191fe5c6c9
A6689769,7678a8ce9f8fde1
98684567,3ee6459867ae0f55
87792667,457a7677713177c3
A6659788,5120d7c375b565ee
98998674,803d6b5e7022e23d
67667955,5cebcfb1f843d34b
57788697,918ad232f5916007
75865977,8bb6b470b26258ad
987B67A6,8d753f7df3d04c07
58765867,bc4bb842c48cb7a1
86778A65,1aca546ab5b38daa
64946848,bdfe1b0fbef04de7
66777887,e69dcba4838fad30
96988766,510048ff9d7594d9
48867566,c86f46f284da2ce2
78877767,114c4187dc8accc6
8687A477,552e21541c090ec1
886AA668,282163cfb2852abf
87889785,78dbaae9b277b137
A7677766,fe7c507d80da6a32
77769876,3fb37772a3c6f6dc
66885794,d87482e9da0b7d57
67876787,a6c33cbca973ee08
58566997,e4a17ef7cf556072
877A6577,5ec80b89044028ce
87768478,dce23fed333eed44
77755986,946b6bfc401977d9
75954979,9b5ac7476a24a6f9
A3568566,2ccb9b1a9569daf9
77988996,23d0e41076fde25c
77767598,59c189018d444745
85577987,2a338b4c2d42680e
45596665,661de2453942fb62
878656A5,1d1955417ec8eaa8
86774564,93396028810294a5
69878A7B,fdd3e328583958b4
86696886,6fa71d5af713cb47
78797A68,28742d39807eb72
84875788,8f5797bdd66be534
97567776,532038dc8006134c
76766765,8a567564e9fa2255
77656968,1198132a9084ca3d
69788575,e2a613156e0d8947
76654658,f69f79e9c2e313d0
88976896,3c9bff3f63483f3f
76B5559A,6a3a12bf10a71d26
96988895,78d1dedb8a6e4149
9A666979,dffefc7929a83c62
65845598,618ded90abd6df47
68778689,cf80f977f77b3da2
89955654,ec7efebca6515b
96868896,a815e740e664387a
87B77A67,fbb6f9718ae3f82d
A7877889,dafc4a4eb58751c4
97666677,3fb75f13ce59f164
95AA6778,500c682f29f138b3
7A846788,c4dc3c393517a9c7
77787476,15530968402eba9d
98577669,d21d5361d010bb14
97598688,c681afd40b4c7b8b
65679354,a3ca73f93b4e6855
4A87A777,2badb74eb47f0181
56795577,2e2a1f78ad351282
77456665,5359ea8b4580e017
79668988,3d1eb085a387dc0c
7559B879,83ad937cc46348d2
47A86867,c778db5d02ab800c
A8968596,a9973fd285dae29d
47656787,fe5249b20c758746
77B76567,2908fc3ead90daf9
67787556,737a405160ec88a
56866487,da82290efdb8b7c7
8787654A,20eb81708b5d1243
86579465,9db0a553cf702b3a
8866A8A9,c488f5a3e93966bd
48877668,8e71326be1b9a37f
88876585,74052db89bf52511
53A78668,c8d3f462dd469bbb
97997857,17defd99efecc6b5
86687797,8891a8e7cf4cd238
84685665,404edb4b0625f577
9977554A,1b9012308657aef3
87784757,dcbc061d2e771fab
68579966,f1447040e9c26857
76967748,9443d4d73b897b24
85776587,24a30c394c677c07
6968A676,c378bc1df974ed4c
A7547668,5a295548515494d
58575758,4430f54f2d40c77b
76468659,dea41777f1f88399
78568647,27736ef2ed3d66e6
787677A9,5b223e2c9da8f097
B6766787,5945e0d8f20c64af
66857658,763272db75c67516
87686676,5f75751cf4740884
46786A87,3ee21960dc083f5
8668A736,65b9e8dadb984a26
88987774,1148004a2e1e5678
58489878,122d98a5d3e9bf6e
84785978,3addd1ea1806cef6
7779A998,49bc45ba07c8b005
8786667A,e1674eca31ea3ef5
65894578,3254d51059a77b5c
77597687,8e011d9146be3a10
76679567,93866a8439dbcb7e
888A6687,a172e980a845ddc3
67874668,d7f7bde45857a72b
9865797A,ec7ce713d5175439
666A6756,b19b8d5ff8159699
67787478,d0897d55609ba476
595167A6,149618618a1db0e8
77896A75,69a525c225d01a44
68858876,c1bf85f6402a3d15
59966667,3e693e491dda6d10
86667877,9cbba813e1bd2c0c
79989757,28c8db19c375c270
86856864,92f099bea4882a
77886974,211ed5f914429223
55876567,f6bfb4a9b6d31271
79768976,9ae17bd9fd65a459
96A79678,29c31531a2732141
8689B899,a1a4b5cc471edce4
78678786,b95b6b739b7db4be
6767D499,6c1ec60055b182ee
94897488,8e8726497196baf3
98769775,9e9877f2e6ebb991
978A7777,90098bb4b853dc34
69657587,33d1ab2bf9f03dac
68568668,120b349e30950e40
86889857,dff1418ffd9de437
58678865,1d0110e848a95e30
75597978,ced7087fd8627c33
99778854,ae2208f82496dd10
58978885,2cea67fd183aafee
77565976,696cce9252728066
69667989,5d1b580db2daba6a
86977667,ee28e8b697be88cf
58677497,e63bd54edd4c61f3
57785958,d8ce449aa85b3fd8
75456768,2dc41056398c1bf5
56567888,c327d5768fec414
67848594,3b559fe56e69c384
678858A9,5e5d82d96b8fddfb
44568868,dcac1648141d2acf
86769775,294930fa88951603
68869858,4df075b3238562ce
87956867,f6aedb8c4522d754
857A8766,960294dbd2f28f3e
66A68676,cdcd19de2dca2d1f
58586A88,f327e735a45054bd
7A789678,11ee1a98f9872178
6578A869,c9d00b100e937343
67878674,fe46bc332eaa4b96
96386596,6da1f43ee6dfb640
A4788849,8f321dbb30664b0e
96777778,8b1352c4b0d3bd5a
66888756,ce9c101746f20f19
86848989,cb9706a13a6990df
A8655A95,ba71160cd5d82321
77876847,ab28035f14a98cc9
66989798,ab2f8c7f5d323878
47667765,3b0c810b9c5a6ac9
87786A87,dbbe29b0ebd9e7ed
77A89755,531d3725ea8f83ab
678868A9,9e0c0a1084055fed
76788A85,7497cb02dcf4129e
36A87659,323b58ad21906e81
48776697,8a3b4a28ecfffb62
77769A57,9f84d12676884eb9
67A66767,4a010711d104106d
58987888,b7195e883545e42f
77787588,31befcca63c459f5
A5667777,f70e05df93757ec4
97796699,4dc63f23c9752c95
79786988,1ca59ea36b3388a3
67A87876,421498c22b6c06be
77996486,22a126279c85dc08
87857A98,73f240c6447f2d52
37A89856,3a535a728c8c0ef
87887788,514788236f7e84d1
95686988,d80306676b8e3508
67685888,86cb9a1f7737ff80
69676978,a9cc6fc3d603967f
777C4878,f15937006030270f
65847865,114171d32f2a86e
5A757588,eb5b98b00f4a127b
96885497,d5c81743eab10609
A7567458,ceaafadf06527039
76755758,7829e974763afe6a
6957A756,8431bbeb606bf670
86686797,a050399c3df51d2f
87658887,e2814d351c14e1f6
77587766,1169a6d684b969ac
76878877,9d0ae49d617f9ebe
96857886,73bde001ef3fb2f
796877A7,a060addd039d98eb
89466967,4a72c06db7033b19
6576779A,b3faf7cd90bce5e1
7698A998,5bda293cb19e85ba
96696A66,6b3a469b764c44d1
A8977759,2d5b394ec45f7ed3
A8849675,7117ef5c3cebb88c
59799879,f3d00ab67691f50f
7A778687,11063d376af7e02b
63577984,5c11fb2471a1cbd5
88664B9A,c48cd3e2a5e9add5
87796876,f2abebe59e195a48
88588895,148450a42711aca7
87778887,fa339469dd82a889
87667768,4199cfcef6194ac7
65799747,5bad8a4a23816f09
8A766675,6eaf7b1a20ffd39e
77569978,9664e663cfe0c1d7
78586779,2faa6b25d121e0bf
977868A7,7a4cf28721af1686
77666686,c3995a98d8000ce1
9776A577,6dd2fe57918017ca
79867877,21fc64a9acaa6a2a
9868786A,6546b657947c9330
47A87799,a62ac0e11c908eed
A8969774,789791e64f2a5b20
5757577A,7c03169794e0ad2d
